hcp_id,region,product,train_sales,train_promo,predicted_sales,sales_percentile,response_percentile,priority_score,priority_band,test_sales
89,North,Oncology-A,194.04444444444445,2.0,142.01217873927325,0.76,0.1575,0.45875,Develop,178.3033333333333
58,South,Oncology-B,200.5388888888889,1.5555555555555556,140.06059568257172,0.8,0.115,0.4575,Develop,206.16
396,West,Diabetes-A,117.00333333333333,2.111111111111111,153.00281725463066,0.3225,0.59,0.45625,Develop,168.53333333333333
107,East,Immunology-A,228.54666666666668,1.5555555555555556,135.37947383119865,0.88,0.0325,0.45625,Develop,265.2833333333333
178,South,Oncology-B,145.51777777777778,2.0,148.76566826427424,0.5025,0.41,0.45624999999999993,Develop,135.35666666666665
65,North,Oncology-A,117.74111111111112,2.5555555555555554,152.87757122919578,0.33,0.58,0.45499999999999996,Develop,126.16000000000001
303,East,Immunology-A,80.12888888888888,3.0,160.34431012147505,0.1,0.8075,0.45375,Develop,41.47666666666667
40,West,Diabetes-A,106.10333333333334,2.3333333333333335,155.26728819485163,0.2375,0.6675,0.4525,Develop,81.84333333333333
198,South,Oncology-B,170.07555555555555,1.7777777777777777,144.67133004485143,0.6575,0.245,0.45125,Develop,198.53666666666666
119,East,Immunology-A,212.16333333333333,1.4444444444444444,137.34713780777042,0.845,0.0575,0.45125,Develop,213.6933333333333
249,North,Oncology-A,132.3488888888889,2.3333333333333335,150.009202725299,0.435,0.465,0.45,Develop,117.72000000000001
49,North,Oncology-A,180.69666666666666,2.111111111111111,143.14776961363526,0.705,0.19,0.4475,Develop,128.86666666666667
61,North,Oncology-A,124.02222222222223,2.3333333333333335,151.57144754472623,0.375,0.5175,0.44625,Develop,109.78333333333335
187,East,Immunology-A,152.54666666666668,2.4444444444444446,147.45814814331408,0.5325,0.36,0.44625,Develop,149.79999999999998
161,North,Oncology-A,213.40444444444444,1.4444444444444444,136.2932864290177,0.8475,0.0425,0.445,Develop,233.82333333333335
320,West,Diabetes-A,93.44333333333333,2.3333333333333335,156.49046673669798,0.165,0.7225,0.44375000000000003,Develop,112.81
386,South,Oncology-B,101.98888888888888,2.2222222222222223,155.38677256220856,0.2075,0.68,0.44375000000000003,Develop,109.93666666666667
398,South,Oncology-B,104.70777777777778,2.4444444444444446,155.036250797266,0.235,0.6525,0.44375,Develop,91.27999999999999
399,East,Immunology-A,119.29555555555557,2.5555555555555554,151.85502068456788,0.3475,0.54,0.44375,Develop,93.00666666666666
307,East,Immunology-A,139.1788888888889,2.5555555555555554,148.70876122085303,0.4775,0.4075,0.4425,Develop,153.67
44,West,Diabetes-A,108.74444444444445,2.2222222222222223,153.32655907514578,0.2675,0.6075,0.4375,Develop,135.55333333333334
344,West,Diabetes-A,121.8777777777778,2.0,151.56522160287847,0.36,0.515,0.4375,Develop,149.97333333333333
236,West,Diabetes-A,156.63444444444445,1.7777777777777777,146.1988335257964,0.5675,0.305,0.43625,Develop,181.85
232,West,Diabetes-A,117.02111111111111,2.2222222222222223,152.13944720126455,0.325,0.545,0.43500000000000005,Develop,122.62333333333333
205,North,Oncology-A,157.30555555555554,2.0,146.00887416527235,0.575,0.295,0.43499999999999994,Develop,135.96666666666667
115,East,Immunology-A,214.96555555555557,1.3333333333333333,130.76202866041587,0.86,0.0075,0.43374999999999997,Develop,264.54
266,South,Oncology-B,83.01888888888888,2.5555555555555554,158.47274945089765,0.11,0.755,0.4325,Develop,66.36666666666666
171,East,Immunology-A,209.1577777777778,1.7777777777777777,136.18720544370655,0.8275,0.0375,0.4325,Develop,223.57666666666668
28,West,Diabetes-A,75.97333333333333,2.6666666666666665,159.44001296290662,0.0775,0.785,0.43125,Develop,71.85333333333334
86,South,Oncology-B,142.8122222222222,2.0,147.37150307094896,0.495,0.3575,0.42625,Develop,139.57000000000002
325,North,Oncology-A,181.91666666666666,1.7777777777777777,141.58518030305453,0.7075,0.145,0.42625,Develop,167.14333333333335
21,North,Oncology-A,102.44555555555556,2.3333333333333335,154.3482136296141,0.2175,0.6325,0.425,Develop,102.55666666666666
267,East,Immunology-A,162.29888888888888,2.111111111111111,143.8979356190779,0.6175,0.2175,0.41750000000000004,Develop,193.12333333333333
116,West,Diabetes-A,128.75,1.8888888888888888,148.96081195878867,0.4125,0.4225,0.4175,Develop,172.26999999999998
246,South,Oncology-B,197.92111111111112,1.2222222222222223,136.24428931261434,0.785,0.04,0.41250000000000003,Develop,233.50333333333333
156,West,Diabetes-A,155.51777777777778,1.8888888888888888,145.1710146645605,0.5575,0.2675,0.4125,Develop,121.39666666666666
4,West,Diabetes-A,79.34,2.4444444444444446,157.29704414362308,0.09,0.7325,0.41125,Develop,70.20666666666666
207,East,Immunology-A,159.56333333333333,2.111111111111111,143.90995784173296,0.595,0.22,0.4075,Develop,150.50666666666666
76,West,Diabetes-A,112.55555555555556,2.111111111111111,151.63409214653683,0.2925,0.52,0.40625,Develop,99.82666666666667
377,North,Oncology-A,103.85555555555555,2.4444444444444446,152.87786988289403,0.23,0.5825,0.40625,Develop,94.95666666666666
323,East,Immunology-A,69.92,3.111111111111111,158.73786386484153,0.045,0.765,0.405,Develop,82.80666666666667
19,East,Immunology-A,91.40666666666667,3.0,154.6642493726083,0.15,0.65,0.4,Develop,37.65
211,East,Immunology-A,169.58888888888887,2.0,141.5506331366447,0.655,0.1425,0.39875,Develop,172.52333333333334
195,East,Immunology-A,165.07333333333332,2.0,141.85185548884206,0.64,0.1525,0.39625,Develop,151.49666666666667
142,South,Oncology-B,138.8122222222222,2.0,146.798245015552,0.4725,0.32,0.39625,Develop,127.22333333333334
165,North,Oncology-A,124.51444444444444,2.4444444444444446,148.7754411223789,0.3775,0.4125,0.395,Monitor,103.12666666666667
96,West,Diabetes-A,112.24333333333334,2.2222222222222223,151.24791811286164,0.29,0.5,0.395,Monitor,162.85666666666665
106,South,Oncology-B,129.69,1.7777777777777777,147.66566028638275,0.4175,0.36875,0.393125,Monitor,150.13
130,South,Oncology-B,102.35,2.2222222222222223,152.57768637312196,0.215,0.57,0.39249999999999996,Monitor,115.7
143,East,Immunology-A,127.28,2.5555555555555554,147.68045858812258,0.4075,0.375,0.39125,Monitor,120.83999999999999
245,North,Oncology-A,135.06444444444443,2.111111111111111,146.8604071137798,0.455,0.3275,0.39125,Monitor,133.5
259,East,Immunology-A,124.72,2.3333333333333335,148.6114428255667,0.38,0.4,0.39,Monitor,170.14333333333335
43,East,Immunology-A,193.20666666666668,1.6666666666666667,135.3333793910397,0.75,0.03,0.39,Monitor,218.26333333333332
24,West,Diabetes-A,139.28666666666666,2.0,146.13141429662176,0.48,0.3,0.39,Monitor,140.61333333333334
287,East,Immunology-A,96.71555555555555,2.6666666666666665,153.16389131456825,0.1775,0.595,0.38625,Monitor,84.10000000000001
283,East,Immunology-A,125.1288888888889,2.3333333333333335,147.76100686328243,0.3875,0.38,0.38375000000000004,Monitor,110.23666666666666
38,South,Oncology-B,74.45222222222222,2.3333333333333335,155.52318952698926,0.0725,0.6875,0.38,Monitor,79.68666666666667
257,North,Oncology-A,110.00333333333333,2.3333333333333335,150.42678499474607,0.28,0.4775,0.37875000000000003,Monitor,116.11666666666667
219,East,Immunology-A,113.40333333333334,2.3333333333333335,149.63611464006505,0.3,0.455,0.3775,Monitor,132.51666666666668
109,North,Oncology-A,88.04555555555555,2.4444444444444446,153.83790148899496,0.135,0.6175,0.37625000000000003,Monitor,82.84333333333332
332,West,Diabetes-A,162.61,1.5555555555555556,140.53122309651695,0.62,0.1275,0.37375,Monitor,169.04
45,North,Oncology-A,119.25888888888888,2.4444444444444446,148.61976533642903,0.345,0.4025,0.37375,Monitor,78.25
225,North,Oncology-A,100.40555555555555,2.4444444444444446,152.24836302352256,0.2,0.5475,0.37375,Monitor,91.91666666666667
324,West,Diabetes-A,79.33999999999999,2.3333333333333335,155.1545590958341,0.0875,0.6575,0.3725,Monitor,149.18666666666667
7,East,Immunology-A,118.78888888888888,2.4444444444444446,148.5617175671756,0.34,0.3975,0.36875,Monitor,153.9466666666667
36,West,Diabetes-A,141.5188888888889,1.7777777777777777,144.5769749561253,0.4925,0.24,0.36624999999999996,Monitor,144.06666666666666
337,North,Oncology-A,109.71333333333332,2.0,149.6273426326635,0.2775,0.4525,0.365,Monitor,98.15666666666668
25,North,Oncology-A,147.75666666666666,2.111111111111111,143.8457789907048,0.5125,0.21,0.36124999999999996,Monitor,132.66333333333333
361,North,Oncology-A,114.1588888888889,2.111111111111111,148.82268815881423,0.305,0.4175,0.36124999999999996,Monitor,67.21
240,West,Diabetes-A,108.5911111111111,2.0,149.54657600833525,0.265,0.45,0.35750000000000004,Monitor,147.04333333333332
35,East,Immunology-A,125.80444444444444,2.2222222222222223,146.8064739342531,0.3925,0.3225,0.35750000000000004,Monitor,142.17666666666665
150,South,Oncology-B,106.23111111111112,2.0,150.302091380973,0.24,0.47,0.355,Monitor,117.13
227,East,Immunology-A,168.16555555555556,1.7777777777777777,136.97389947448352,0.6475,0.0525,0.35,Monitor,129.02666666666667
75,East,Immunology-A,133.16222222222223,2.3333333333333335,144.95516987493093,0.44,0.26,0.35,Monitor,125.17666666666666
73,North,Oncology-A,108.1711111111111,2.111111111111111,149.30865720042507,0.2575,0.4375,0.34750000000000003,Monitor,104.04
59,East,Immunology-A,129.42555555555555,2.111111111111111,145.25788770525185,0.415,0.275,0.345,Monitor,111.36666666666667
141,North,Oncology-A,139.7688888888889,1.7777777777777777,143.69988793330376,0.4825,0.2075,0.345,Monitor,139.99333333333334
309,North,Oncology-A,174.64222222222222,1.1111111111111112,130.03409931241575,0.685,0.0025,0.34375,Monitor,224.9766666666667
319,East,Immunology-A,134.4688888888889,2.2222222222222223,144.1374104902292,0.45,0.2275,0.33875,Monitor,150.04
269,North,Oncology-A,82.77888888888889,2.5555555555555554,152.53714875383244,0.1075,0.565,0.33625,Monitor,88.64333333333333
387,East,Immunology-A,119.94999999999999,2.2222222222222223,146.62686944852737,0.355,0.315,0.33499999999999996,Monitor,103.22666666666667
327,East,Immunology-A,138.14,2.2222222222222223,143.18626765158243,0.47,0.1925,0.33125,Monitor,139.07666666666668
263,East,Immunology-A,123.61111111111111,2.111111111111111,145.80899431829138,0.37,0.29,0.32999999999999996,Monitor,167.24333333333334
357,North,Oncology-A,159.41111111111113,1.4444444444444444,137.7816206550964,0.5925,0.0625,0.3275,Monitor,160.79999999999998
174,South,Oncology-B,130.03666666666666,1.4444444444444444,144.49239438390754,0.4225,0.23,0.32625,Monitor,121.60666666666667
260,West,Diabetes-A,96.74444444444444,2.2222222222222223,149.98727726312887,0.18,0.4625,0.32125000000000004,Monitor,126.59666666666665
271,East,Immunology-A,161.79,1.3333333333333333,134.43859949259527,0.615,0.0275,0.32125,Monitor,159.13666666666666
233,North,Oncology-A,90.68333333333334,2.3333333333333335,151.09750072577037,0.1475,0.4925,0.32,Monitor,92.63666666666666
339,East,Immunology-A,161.32222222222222,1.3333333333333333,133.4874566539485,0.6075,0.0225,0.315,Monitor,171.01333333333332
197,North,Oncology-A,99.17,2.4444444444444446,149.30575249084347,0.195,0.435,0.315,Monitor,147.70666666666668
209,North,Oncology-A,71.05333333333334,2.4444444444444446,152.51351870775486,0.0575,0.5625,0.31,Monitor,74.90333333333332
349,North,Oncology-A,143.57333333333332,1.7777777777777777,140.2238325769592,0.4975,0.1175,0.3075,Monitor,167.96
175,East,Immunology-A,78.97,2.5555555555555554,151.80379833874687,0.0825,0.5325,0.3075,Monitor,80.49666666666667
34,South,Oncology-B,152.75666666666666,1.4444444444444444,138.72364898133335,0.535,0.08,0.3075,Monitor,193.95333333333335
41,North,Oncology-A,114.21333333333334,2.2222222222222223,146.1329124340142,0.3075,0.3025,0.305,Monitor,115.02999999999999
97,North,Oncology-A,132.14999999999998,1.8888888888888888,142.7364242183037,0.4325,0.1725,0.3025,Monitor,132.14333333333335
289,North,Oncology-A,66.09444444444445,2.3333333333333335,152.54663482868307,0.03,0.5675,0.29875,Monitor,85.28333333333333
157,North,Oncology-A,119.22111111111111,2.111111111111111,144.76962818330637,0.3425,0.25,0.29625,Monitor,101.98666666666666
6,South,Oncology-B,80.38333333333334,2.111111111111111,150.60748624874574,0.1025,0.485,0.29375,Monitor,118.21
351,East,Immunology-A,104.20666666666666,2.5555555555555554,147.28367156325044,0.2325,0.3525,0.2925,Monitor,90.03333333333335
216,West,Diabetes-A,70.37111111111112,2.111111111111111,151.70935893766787,0.05,0.53,0.29000000000000004,Monitor,70.94666666666667
379,East,Immunology-A,140.43444444444447,1.6666666666666667,138.90236332788933,0.4875,0.09,0.28875,Monitor,181.58333333333334
273,North,Oncology-A,125.82555555555557,1.7777777777777777,142.89239865795182,0.395,0.18,0.2875,Monitor,156.4
290,South,Oncology-B,83.69999999999999,2.111111111111111,149.40645914925685,0.1175,0.445,0.28125,Monitor,84.04666666666667
311,East,Immunology-A,84.07444444444444,2.3333333333333335,149.36581675214495,0.12,0.4425,0.28125,Monitor,87.23666666666668
277,North,Oncology-A,89.8288888888889,2.111111111111111,148.86378128493283,0.1425,0.42,0.28125,Monitor,112.44
258,South,Oncology-B,125.07777777777778,1.5555555555555556,142.81006812141442,0.385,0.175,0.28,Monitor,131.99333333333334
60,West,Diabetes-A,106.24333333333334,1.8888888888888888,146.25428620687836,0.2425,0.3075,0.275,Monitor,111.8
202,South,Oncology-B,111.64555555555555,1.7777777777777777,145.1572990864623,0.285,0.265,0.275,Monitor,154.75666666666666
159,East,Immunology-A,97.44222222222223,2.3333333333333335,147.35919338025678,0.1875,0.355,0.27125,Monitor,69.45333333333333
347,East,Immunology-A,100.79555555555555,2.4444444444444446,147.028543651212,0.205,0.335,0.27,Monitor,106.21333333333332
118,South,Oncology-B,67.22555555555556,2.111111111111111,151.3175178484703,0.035,0.5025,0.26875,Monitor,118.12666666666667
8,West,Diabetes-A,106.31555555555556,1.8888888888888888,145.52021016184375,0.245,0.285,0.265,Monitor,106.62
291,East,Immunology-A,129.93555555555557,2.111111111111111,139.8601470669602,0.42,0.1075,0.26375,Monitor,126.48666666666666
274,South,Oncology-B,67.23333333333333,2.111111111111111,150.8966863782881,0.0375,0.49,0.26375,Monitor,90.21333333333332
3,East,Immunology-A,115.96111111111112,2.2222222222222223,143.84821036068683,0.315,0.2125,0.26375,Monitor,76.06
229,North,Oncology-A,115.77333333333334,2.111111111111111,143.5122365343087,0.3125,0.205,0.25875,Monitor,97.63333333333333
194,South,Oncology-B,119.54111111111109,1.5555555555555556,142.58925476403584,0.35,0.1675,0.25875,Monitor,135.09
91,East,Immunology-A,130.89999999999998,1.8888888888888888,138.79089058845216,0.425,0.0875,0.25625,Monitor,112.75333333333333
117,North,Oncology-A,94.97999999999999,2.2222222222222223,147.08405527266098,0.17,0.34,0.255,Monitor,101.81333333333333
81,North,Oncology-A,73.85333333333334,2.3333333333333335,149.32321557088454,0.0675,0.44,0.25375000000000003,Monitor,94.0
47,East,Immunology-A,75.52333333333334,2.4444444444444446,149.1894866112676,0.075,0.4325,0.25375,Monitor,95.85333333333334
131,East,Immunology-A,60.09777777777778,2.4444444444444446,151.19985654692218,0.01,0.495,0.2525,Monitor,81.48333333333333
275,East,Immunology-A,64.92,2.5555555555555554,150.38373513929778,0.02,0.4725,0.24625,Monitor,65.98333333333333
57,North,Oncology-A,98.30888888888889,1.8888888888888888,145.9187503499836,0.19,0.2925,0.24125,Monitor,124.33333333333333
5,North,Oncology-A,98.81555555555555,2.111111111111111,145.4865398019982,0.1925,0.2825,0.2375,Monitor,98.19
52,West,Diabetes-A,87.87444444444445,1.8888888888888888,146.8409621248517,0.1325,0.325,0.22875,Monitor,77.04333333333334
182,South,Oncology-B,95.62444444444445,1.6666666666666667,145.35817114184408,0.175,0.2775,0.22625,Monitor,118.79666666666667
15,East,Immunology-A,116.05888888888889,1.8888888888888888,140.93478486769922,0.3175,0.1325,0.225,Monitor,102.65333333333335
279,East,Immunology-A,117.93333333333334,1.8888888888888888,139.86353554803637,0.335,0.11,0.2225,Monitor,110.87666666666667
375,East,Immunology-A,123.34555555555556,1.8888888888888888,138.63521480250225,0.3675,0.0775,0.2225,Monitor,164.60333333333332
315,East,Immunology-A,127.67555555555555,1.6666666666666667,135.83137065530556,0.41,0.035,0.22249999999999998,Monitor,155.69333333333333
135,East,Immunology-A,71.67777777777778,2.4444444444444446,147.95239284381356,0.06,0.3825,0.22125,Monitor,83.04
206,South,Oncology-B,80.52111111111111,1.8888888888888888,147.02316151624385,0.105,0.3325,0.21875,Monitor,52.73
241,North,Oncology-A,70.03888888888889,2.111111111111111,147.67477640809895,0.0475,0.3725,0.21,Monitor,86.37333333333333
133,North,Oncology-A,122.63777777777779,1.4444444444444444,137.20008694081076,0.3625,0.055,0.20875,Monitor,128.00666666666666
105,North,Oncology-A,108.38,1.8888888888888888,141.9973217151156,0.2625,0.155,0.20875,Monitor,72.07000000000001
128,West,Diabetes-A,93.14555555555555,2.0,144.862000424969,0.16,0.2575,0.20875,Monitor,128.39666666666668
37,North,Oncology-A,127.08333333333333,1.2222222222222223,131.93144149535453,0.405,0.01,0.20750000000000002,Monitor,139.25
265,North,Oncology-A,85.53,2.111111111111111,145.42329523352214,0.125,0.28,0.2025,Monitor,94.93333333333334
9,North,Oncology-A,86.23444444444445,2.0,144.83003795027975,0.1275,0.2525,0.19,Monitor,83.73333333333333
329,North,Oncology-A,106.59222222222223,1.7777777777777777,140.43212634865148,0.2475,0.125,0.18625,Monitor,104.03666666666668
113,North,Oncology-A,78.58333333333333,2.111111111111111,145.80806003573923,0.08,0.2875,0.18375,Monitor,92.97333333333334
367,East,Immunology-A,116.95888888888888,1.8888888888888888,136.42668031485783,0.32,0.045,0.1825,Monitor,151.35
400,West,Diabetes-A,97.16666666666667,1.7777777777777777,142.83864072367027,0.185,0.1775,0.18125,Monitor,99.84333333333332
94,South,Oncology-B,93.44,1.5555555555555556,143.20685514628653,0.1625,0.195,0.17875000000000002,Monitor,96.30666666666667
285,North,Oncology-A,79.36444444444444,1.8888888888888888,144.84235882663302,0.0925,0.255,0.17375000000000002,Monitor,97.21999999999998
296,West,Diabetes-A,107.72555555555556,1.5555555555555556,138.22337737243137,0.255,0.07,0.1625,Monitor,81.05
235,East,Immunology-A,80.08111111111111,2.3333333333333335,144.05536512763945,0.0975,0.225,0.16125,Monitor,96.95333333333333
183,East,Immunology-A,102.6,2.0,139.3675387342317,0.22,0.1,0.16,Monitor,109.29
385,North,Oncology-A,63.556666666666665,2.0,146.06350089950163,0.0175,0.2975,0.1575,Monitor,95.14
72,West,Diabetes-A,83.16222222222223,1.7777777777777777,143.42531664164363,0.1125,0.2,0.15625,Monitor,155.32666666666668
353,North,Oncology-A,83.2688888888889,1.8888888888888888,142.9928068806161,0.115,0.1875,0.15125,Monitor,96.65666666666665
83,East,Immunology-A,92.1711111111111,2.0,141.48738856816865,0.155,0.14,0.14750000000000002,Monitor,82.08999999999999
223,East,Immunology-A,102.68444444444444,1.7777777777777777,136.58399246857866,0.225,0.05,0.1375,Monitor,119.11666666666667
180,West,Diabetes-A,89.53333333333333,1.6666666666666667,140.920218233995,0.1375,0.13,0.13375,Monitor,102.12333333333333
295,East,Immunology-A,68.32222222222224,2.0,143.9920032043227,0.04,0.2225,0.13125,Monitor,48.656666666666666
234,South,Oncology-B,70.86444444444444,1.7777777777777777,143.32340018133254,0.055,0.1975,0.12625,Monitor,82.92333333333333
23,East,Immunology-A,92.17444444444443,2.0,138.749938351981,0.1575,0.085,0.12125,Monitor,120.75999999999999
14,South,Oncology-B,103.49222222222221,1.1111111111111112,132.61616395060196,0.2275,0.0125,0.12000000000000001,Monitor,94.05
363,East,Immunology-A,70.40555555555555,1.8888888888888888,142.89706591273364,0.0525,0.1825,0.1175,Monitor,119.87666666666667
136,West,Diabetes-A,86.63222222222221,1.6666666666666667,139.11724379314256,0.13,0.0925,0.11125,Monitor,104.42999999999999
121,North,Oncology-A,73.94888888888889,1.8888888888888888,141.6000373272122,0.07,0.1475,0.10875,Monitor,64.57
359,East,Immunology-A,91.51666666666667,1.7777777777777777,137.81745541780052,0.1525,0.065,0.10875,Monitor,125.42666666666666
111,East,Immunology-A,60.58888888888888,2.2222222222222223,143.49576566266848,0.0125,0.2025,0.10750000000000001,Monitor,70.22
84,West,Diabetes-A,61.85555555555556,1.6666666666666667,142.9837035184232,0.015,0.185,0.1,Monitor,84.46
176,West,Diabetes-A,72.03,1.5555555555555556,141.40570350411127,0.0625,0.135,0.09875,Monitor,98.06333333333333
2,South,Oncology-B,66.22,1.7777777777777777,142.3431864392222,0.0325,0.165,0.09875,Monitor,62.36000000000001
79,East,Immunology-A,90.41777777777777,1.6666666666666667,136.43694881490123,0.145,0.0475,0.09625,Monitor,60.839999999999996
378,South,Oncology-B,79.84555555555556,1.4444444444444444,138.57122239611857,0.095,0.075,0.08499999999999999,Monitor,101.14666666666666
238,South,Oncology-B,65.65222222222222,1.4444444444444444,139.9963120537212,0.025,0.1125,0.06875,Monitor,79.98666666666666
199,East,Immunology-A,72.22555555555556,1.7777777777777777,137.84513068134274,0.065,0.0675,0.06625,Monitor,85.66000000000001
112,West,Diabetes-A,65.66555555555556,1.5555555555555556,139.43453369162268,0.0275,0.1025,0.065,Monitor,43.026666666666664
78,South,Oncology-B,65.10222222222222,1.5555555555555556,139.77139555302935,0.0225,0.105,0.06375,Monitor,71.79666666666667
215,East,Immunology-A,79.03666666666668,1.5555555555555556,133.143645697509,0.085,0.02,0.052500000000000005,Monitor,92.73333333333333
201,North,Oncology-A,59.39444444444444,1.6666666666666667,139.18206855999244,0.0075,0.095,0.051250000000000004,Monitor,94.08333333333333
391,East,Immunology-A,50.315555555555555,1.5555555555555556,132.66969887855316,0.0025,0.015,0.008749999999999999,Monitor,95.75999999999999
71,East,Immunology-A,53.45777777777778,1.2222222222222223,130.1290159651276,0.005,0.005,0.005,Monitor,53.836666666666666
